Timestamp,F3 Value,F3 Quality,FC5 Value,5C5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,X Value,Y Value,Z Value
2018-09-04 14:13:31.168967,-33,7304,-88,0,-109,0,-61,0,-88,0,-67,0,-51,0,-69,0,137,0,-91,0,-98,0,-63,0,-29,0,22,24,?
2018-09-04 14:13:31.176970,-32,7304,-87,0,-111,0,-72,0,-92,0,-72,0,-53,0,-68,0,246,0,-93,0,-102,0,-75,0,-30,0,22,24,?
2018-09-04 14:13:31.184965,-22,7304,-82,0,-105,0,-87,0,-89,0,-83,0,-59,0,-93,0,47,0,-94,0,-104,0,-86,0,-30,0,22,24,?
2018-09-04 14:13:31.192965,-12,7304,-98,0,-105,16,-75,0,-87,0,-74,0,-47,0,-51,0,-82,0,-91,0,-84,0,-66,0,-23,0,22,24,?
2018-09-04 14:13:31.201143,-25,7304,-98,0,-109,16,-84,1504,-91,0,-84,0,-51,0,-57,0,-50,0,-93,0,-95,0,-74,0,-28,0,22,24,?
2018-09-04 14:13:31.208989,-23,7304,-91,0,-111,16,-81,1504,-86,3568,-86,0,-50,0,-75,0,149,0,-93,0,-95,0,-80,0,-28,0,22,24,?
2018-09-04 14:13:31.216976,-16,7304,-91,0,-112,16,-75,1504,-81,3568,-74,3664,-40,0,-44,0,270,0,-90,0,-82,0,-66,0,-30,0,22,24,?
2018-09-04 14:13:31.223968,-26,7304,-87,0,-113,16,-93,1504,-87,3568,-78,3664,-54,3856,-69,0,7,0,-90,0,-96,0,-79,0,-38,0,22,24,?
2018-09-04 14:13:31.231971,-22,7304,-95,0,-108,16,-86,1504,-91,3568,-74,3664,-40,3856,-60,6033,-138,0,-91,0,-85,0,-69,0,-27,0,22,24,?
2018-09-04 14:13:31.239966,-27,7304,-101,0,-110,16,-88,1504,-87,3568,-73,3664,-43,3856,-59,6033,0,123,-95,0,-90,0,-72,0,-31,0,22,24,?
2018-09-04 14:13:31.247968,-35,7304,-91,0,-118,16,-96,1504,-91,3568,-83,3664,-60,3856,-100,6033,126,123,-97,2344,-109,0,-88,0,-39,0,22,24,?
2018-09-04 14:13:31.255974,-37,7304,-89,0,-117,16,-93,1504,-95,3568,-88,3664,-75,3856,-130,6033,54,123,-95,2344,-113,6592,-94,0,-41,0,22,24,?
2018-09-04 14:13:31.263974,-44,7304,-91,0,-113,16,-100,1504,-78,3568,-86,3664,-91,3856,-147,6033,-165,123,-96,2344,-125,6592,-110,2832,-48,0,22,24,?
2018-09-04 14:13:31.271975,-35,7304,-90,0,-111,16,-90,1504,-76,3568,-78,3664,-59,3856,-96,6033,-138,123,-92,2344,-110,6592,-90,2832,-37,3056,22,24,?
2018-09-04 14:13:31.279988,-42,7304,-93,0,-107,16,-96,1504,-85,3568,-82,3664,-75,3856,-122,6033,4,123,-93,2352,-119,6592,-100,2832,-46,3056,22,24,?
2018-09-04 14:13:31.286969,-51,7304,-94,0,-107,16,-98,1504,-76,3568,-79,3664,-96,3856,-151,6033,104,123,-100,2352,-132,6600,-121,2832,-53,3056,22,24,?
2018-09-04 14:13:31.294968,-37,7304,-93,0,-111,16,-84,1504,-68,3568,-71,3664,-59,3856,-92,6033,91,123,-94,2352,-107,6600,-95,2832,-38,3056,22,24,?
2018-09-04 14:13:31.302976,-39,7304,-95,0,-112,16,-97,1504,-71,3568,-76,3664,-78,3856,-136,6033,-166,123,-95,2352,-118,6600,-106,2832,-45,3056,22,24,?
2018-09-04 14:13:31.310983,-44,7304,-98,0,-113,16,-102,1504,-77,3568,-70,3664,-82,3856,-141,6033,-141,123,-104,2352,-123,6600,-106,2832,-47,3056,22,24,?
2018-09-04 14:13:31.318978,-41,7304,-83,0,-108,16,-99,1504,-74,3568,-75,3664,-59,3856,-99,6033,143,123,-100,2352,-113,6600,-90,2832,-47,3056,22,24,?
2018-09-04 14:13:31.326966,-33,7304,-81,0,-108,16,-91,1504,-69,3568,-77,3664,-64,3856,-104,6033,240,123,-91,2352,-100,6600,-93,2832,-48,3056,22,24,?
2018-09-04 14:13:31.334968,-27,7304,-97,0,-114,16,-91,1504,-70,3568,-75,3664,-55,3856,-80,6033,116,123,-91,2352,-70,6600,-83,2832,-32,3056,22,24,?
2018-09-04 14:13:31.342969,-32,7304,-93,0,-110,16,-110,1504,-73,3568,-90,3664,-64,3856,-114,6033,-139,123,-94,2352,-90,6600,-93,2832,-35,3056,22,24,?
2018-09-04 14:13:31.349976,-27,7304,-86,0,-113,16,-94,1504,-77,3568,-84,3664,-63,3856,-107,6033,-28,123,-93,2352,-102,6600,-93,2832,-43,3056,22,24,?
2018-09-04 14:13:31.357971,-34,7304,-92,0,-115,16,-97,1504,-73,3568,-79,3664,-62,3856,-84,6033,263,123,-96,2352,-94,6600,-93,2832,-43,3056,22,24,?
2018-09-04 14:13:31.365982,-48,7304,-99,0,-114,16,-118,1504,-70,3568,-81,3664,-86,3856,-139,6033,180,123,-95,2352,-110,6600,-112,2832,-46,3056,22,24,?
2018-09-04 14:13:31.373976,-42,7304,-97,0,-115,16,-101,1504,-72,3568,-73,3664,-75,3856,-127,6033,-53,123,-95,2352,-109,6600,-101,2832,-46,3056,22,24,?
2018-09-04 14:13:31.381969,-39,7304,-84,0,-111,16,-103,1504,-67,3568,-84,3664,-68,3856,-108,6033,-160,123,-99,2352,-106,6600,-94,2832,-47,3056,22,24,?
2018-09-04 14:13:31.389978,-33,7304,-90,0,-104,16,-106,1504,-69,3568,-88,3664,-71,3856,-112,6033,5,123,-92,2352,-98,6600,-95,2832,-44,3056,22,24,?
2018-09-04 14:13:31.397968,-36,7304,-99,0,-106,16,-108,1504,-77,3568,-87,3664,-87,3856,-144,6033,168,123,-88,2352,-112,6600,-115,2832,-54,3056,22,24,?
2018-09-04 14:13:31.405971,-46,7304,-94,0,-111,16,-132,1504,-74,3568,-97,3664,-105,3856,-196,6033,15,123,-105,2352,-133,6600,-135,2832,-55,3056,22,24,?
2018-09-04 14:13:31.413977,-56,7304,-94,0,-112,16,-142,1504,-67,3568,-110,3664,-120,3856,-228,6033,-256,123,-107,2352,-140,6600,-138,2832,-52,3056,22,24,?
2018-09-04 14:13:31.420974,-91,7304,-99,0,-117,16,-144,1504,-82,3568,-120,3664,-177,3856,-333,6033,-472,123,-103,2352,-193,6600,-193,2832,-81,3056,22,24,?
2018-09-04 14:13:31.428965,-94,7304,-99,0,-116,16,-130,1504,-96,3568,-110,3664,-171,3856,-343,6033,-317,123,-112,2352,-200,6600,-205,2832,-82,3056,22,24,?
2018-09-04 14:13:31.436970,-86,7304,-95,0,-108,16,-143,1504,-85,3568,-115,3664,-167,3856,-334,6033,-144,123,-111,2352,-191,6600,-194,2832,-79,3056,22,24,?
2018-09-04 14:13:31.444968,-158,7304,-105,0,-122,16,-213,1504,-94,3568,-163,3664,-321,3856,-623,6033,-680,123,-121,2352,-316,6600,-328,2832,-137,3056,22,24,?
2018-09-04 14:13:31.452964,-251,7304,-120,0,-129,16,-276,1504,-124,3568,-218,3664,-496,3856,-1001,6033,-1528,123,-146,2352,-475,6600,-505,2832,-194,3056,22,24,?
2018-09-04 14:13:31.460975,-295,7304,-123,0,-118,16,-295,1504,-137,3568,-246,3664,-592,3856,-1223,6033,-1979,123,-158,2352,-561,6600,-600,2832,-222,3056,22,24,?
2018-09-04 14:13:31.468973,-303,7304,-127,0,-120,16,-280,1504,-147,3568,-239,3664,-609,3856,-1256,6033,-1856,123,-157,2352,-576,6600,-616,2832,-220,3056,22,24,?
2018-09-04 14:13:31.476971,-311,7304,-123,0,-123,16,-285,1504,-157,3568,-237,3664,-604,3856,-1255,6033,-1723,123,-159,2352,-584,6600,-620,2832,-207,3056,22,24,?
2018-09-04 14:13:31.483963,-320,7304,-121,0,-124,16,-291,1504,-155,3568,-240,3664,-614,3856,-1286,6033,-1821,123,-160,2352,-592,6600,-633,2832,-205,3056,22,24,?
2018-09-04 14:13:31.491977,-318,7304,-130,0,-125,16,-266,1504,-158,3568,-228,3664,-589,3856,-1239,6033,-1845,123,-158,2352,-567,6600,-613,2832,-193,3056,22,24,?
2018-09-04 14:13:31.501709,-324,7304,-119,0,-121,16,-276,1504,-166,3568,-237,3664,-593,3856,-1261,6033,-1979,123,-163,2352,-587,6600,-620,2832,-193,3056,22,24,?
2018-09-04 14:13:31.508006,-323,7304,-114,0,-121,16,-280,1504,-163,3568,-235,3664,-621,3856,-1311,6033,-2005,123,-157,2352,-615,6600,-645,2832,-201,3056,22,24,?
2018-09-04 14:13:31.515989,-329,7304,-127,0,-124,16,-274,1504,-163,3568,-231,3664,-637,3856,-1333,6033,-1908,123,-156,2352,-628,6600,-668,2832,-209,3056,22,24,?
2018-09-04 14:13:31.523966,-343,7304,-129,0,-122,16,-287,1504,-170,3568,-254,3664,-672,3856,-1428,6033,-2004,123,-172,2352,-667,6600,-707,2832,-221,3056,22,24,?
2018-09-04 14:13:31.531965,-334,7304,-128,0,-122,16,-277,1504,-173,3568,-250,3664,-670,3856,-1428,6033,-2033,123,-172,2352,-665,6600,-707,2832,-214,3056,22,24,?
2018-09-04 14:13:31.539974,-349,7304,-133,0,-127,16,-283,1504,-181,3568,-249,3664,-681,3856,-1420,6033,-2123,123,-169,2352,-666,6600,-717,2832,-217,3056,22,24,?
2018-09-04 14:13:31.546977,-380,7304,-139,0,-130,16,-293,1504,-187,3568,-264,3664,-715,3856,-1500,6033,-2326,123,-182,2352,-696,6600,-742,2832,-227,3056,22,24,?
2018-09-04 14:13:31.554974,-388,7304,-139,0,-125,16,-282,1504,-188,3568,-266,3664,-726,3856,-1530,6033,-2370,123,-185,2352,-715,6600,-745,2832,-231,3056,22,24,?
2018-09-04 14:13:31.562979,-387,7304,-133,0,-122,16,-289,1504,-195,3568,-267,3664,-738,3856,-1546,6033,-2258,123,-181,2352,-734,6600,-759,2832,-230,3056,22,24,?
2018-09-04 14:13:31.570968,-376,7304,-131,0,-127,16,-275,1504,-198,3568,-259,3664,-706,3856,-1509,6033,-2037,123,-177,2352,-705,6600,-731,2832,-214,3056,22,24,?
2018-09-04 14:13:31.578968,-370,7304,-130,0,-126,16,-251,1504,-192,3568,-250,3664,-669,3856,-1442,6033,-1971,123,-174,2352,-677,6600,-694,2832,-211,3056,22,24,?
2018-09-04 14:13:31.586976,-358,7304,-133,0,-119,16,-238,1504,-194,3568,-239,3664,-646,3856,-1382,6033,-2059,123,-177,2352,-666,6600,-676,2832,-202,3056,22,24,?
2018-09-04 14:13:31.594969,-344,7304,-137,0,-118,16,-228,1504,-193,3568,-236,3664,-629,3856,-1334,6033,-2057,123,-174,2352,-648,6600,-654,2832,-188,3056,22,24,?
2018-09-04 14:13:31.602966,-356,7304,-137,0,-124,16,-234,1504,-190,3568,-237,3664,-649,3856,-1362,6033,-1982,123,-171,2352,-661,6600,-666,2832,-197,3056,22,24,?
2018-09-04 14:13:31.610971,-360,7304,-136,0,-127,16,-222,1504,-198,3568,-226,3664,-624,3856,-1320,6033,-1751,123,-171,2352,-644,6600,-647,2832,-193,3056,22,24,?
2018-09-04 14:13:31.617970,-365,7304,-134,0,-123,16,-220,1504,-199,3568,-231,3664,-616,3856,-1307,6033,-1673,123,-174,2352,-634,6600,-633,2832,-198,3056,22,24,?
2018-09-04 14:13:31.625978,-378,7304,-135,0,-125,16,-234,1504,-194,3568,-235,3664,-650,3856,-1363,6033,-1927,123,-176,2352,-654,6600,-660,2832,-209,3056,22,24,?
2018-09-04 14:13:31.633976,-365,7304,-135,0,-127,16,-229,1504,-202,3568,-225,3664,-619,3856,-1313,6033,-2039,123,-172,2352,-639,6600,-642,2832,-192,3056,22,24,?
2018-09-04 14:13:31.641966,-365,7304,-130,0,-123,16,-231,1504,-205,3568,-225,3664,-618,3856,-1315,6033,-1956,123,-170,2352,-644,6600,-635,2832,-198,3056,22,24,?
2018-09-04 14:13:31.649976,-372,7304,-135,0,-120,16,-223,1504,-205,3568,-222,3664,-640,3856,-1338,6033,-1746,123,-174,2352,-660,6600,-647,2832,-209,3056,22,24,?
2018-09-04 14:13:31.657977,-367,7304,-134,0,-121,16,-221,1504,-206,3568,-228,3664,-633,3856,-1321,6033,-1601,123,-172,2352,-657,6600,-643,2832,-201,3056,22,24,?
2018-09-04 14:13:31.665985,-364,7304,-130,0,-123,16,-218,1504,-196,3568,-225,3664,-629,3856,-1321,6033,-1749,123,-167,2352,-645,6600,-639,2832,-197,3056,22,24,?
2018-09-04 14:13:31.673977,-367,7200,-136,0,-127,16,-205,1504,-196,3568,-208,3664,-613,3856,-1276,6033,-1891,123,-171,2352,-628,6600,-618,2832,-190,3056,22,24,?
2018-09-04 14:13:31.680976,-373,7200,-132,0,-126,16,-219,1504,-204,3568,-220,3664,-616,3856,-1282,6033,-1903,123,-178,2352,-639,6600,-618,2832,-188,3056,22,24,?
2018-09-04 14:13:31.688970,-363,7200,-130,0,-125,16,-213,1504,-201,3568,-220,3664,-609,3856,-1279,6033,-1677,123,-172,2352,-630,6600,-614,2832,-182,3056,22,24,?
2018-09-04 14:13:31.696979,-364,7200,-136,0,-126,8,-199,1504,-198,3568,-207,3664,-588,3856,-1230,6033,-1423,123,-170,2352,-611,6600,-595,2832,-179,3056,22,24,?
2018-09-04 14:13:31.704980,-373,7200,-132,0,-124,8,-214,1536,-203,3568,-220,3664,-595,3856,-1247,6033,-1570,123,-173,2352,-621,6600,-596,2832,-183,3056,22,24,?
2018-09-04 14:13:31.712973,-356,7200,-129,0,-123,8,-220,1536,-203,3576,-225,3664,-600,3856,-1250,6033,-1772,123,-169,2352,-615,6600,-593,2832,-182,3056,22,24,?
2018-09-04 14:13:31.720975,-355,7200,-132,0,-124,8,-220,1536,-194,3576,-219,3592,-599,3856,-1236,6033,-1776,123,-174,2352,-614,6600,-605,2832,-185,3056,22,24,?
2018-09-04 14:13:31.728978,-359,7200,-135,0,-120,8,-206,1536,-196,3576,-217,3592,-580,3896,-1209,6033,-1603,123,-180,2352,-602,6600,-596,2832,-177,3056,22,24,?
2018-09-04 14:13:31.736972,-356,7200,-137,0,-119,8,-203,1536,-205,3576,-219,3592,-586,3896,-1209,6409,-1442,123,-176,2352,-596,6600,-584,2832,-182,3056,22,24,?
2018-09-04 14:13:31.744983,-356,7200,-134,0,-126,8,-214,1536,-205,3576,-217,3592,-599,3896,-1227,6409,-1469,4379,-174,2352,-611,6600,-595,2832,-191,3056,22,24,?
2018-09-04 14:13:31.751973,-346,7200,-136,0,-127,8,-200,1536,-196,3576,-212,3592,-564,3896,-1186,6409,-1524,4379,-173,2336,-594,6600,-574,2832,-174,3056,22,24,?
2018-09-04 14:13:31.759981,-353,7200,-129,0,-123,8,-208,1536,-190,3576,-219,3592,-577,3896,-1211,6409,-1646,4379,-174,2336,-593,6664,-580,2832,-178,3056,22,24,?
2018-09-04 14:13:31.767982,-355,7200,-123,0,-126,8,-215,1536,-197,3576,-208,3592,-572,3896,-1188,6409,-1586,4379,-172,2336,-582,6664,-570,2976,-178,3056,22,24,?
2018-09-04 14:13:31.775969,-346,7200,-131,0,-126,8,-204,1536,-204,3576,-205,3592,-534,3896,-1114,6409,-1394,4379,-165,2336,-558,6664,-534,2976,-167,3064,22,24,?
2018-09-04 14:13:31.783968,-358,7200,-138,0,-125,8,-210,1536,-200,3576,-221,3592,-578,3896,-1185,6409,-1462,4379,-168,2360,-589,6664,-569,2976,-184,3064,22,24,?
2018-09-04 14:13:31.791970,-364,7200,-136,0,-128,8,-200,1536,-203,3576,-213,3592,-581,3896,-1190,6409,-1497,4379,-174,2360,-583,6680,-576,2976,-183,3064,22,24,?
2018-09-04 14:13:31.799976,-363,7200,-132,0,-126,8,-201,1536,-205,3576,-214,3592,-560,3896,-1163,6409,-1520,4379,-174,2360,-575,6680,-563,2992,-179,3064,22,24,?
2018-09-04 14:13:31.807968,-356,7200,-137,0,-126,8,-209,1536,-203,3576,-218,3592,-583,3896,-1199,6409,-1568,4379,-173,2360,-597,6680,-579,2992,-185,3064,22,24,?
2018-09-04 14:13:31.814985,-333,7200,-137,0,-129,8,-201,1536,-205,3576,-205,3592,-564,3896,-1150,6409,-1482,4379,-173,2360,-573,6680,-558,2992,-176,3064,22,24,?
2018-09-04 14:13:31.822982,-321,7200,-130,0,-123,8,-192,1536,-202,3576,-201,3592,-531,3896,-1099,6409,-1410,4379,-171,2360,-545,6680,-532,2992,-168,3064,22,24,?
2018-09-04 14:13:31.830971,-325,7200,-134,0,-121,8,-180,1536,-201,3576,-196,3592,-515,3896,-1068,6409,-1280,4379,-172,2360,-543,6680,-520,2992,-164,3064,22,24,?
2018-09-04 14:13:31.838978,-338,7200,-135,0,-123,8,-202,1536,-198,3576,-206,3592,-523,3896,-1076,6409,-1242,4379,-173,2360,-552,6680,-526,2992,-171,3064,22,24,?
2018-09-04 14:13:31.846981,-333,7200,-134,0,-119,8,-203,1536,-193,3576,-208,3592,-524,3896,-1077,6409,-1336,4379,-163,2360,-533,6680,-520,2992,-173,3064,22,24,?
2018-09-04 14:13:31.854985,-332,7200,-137,0,-123,8,-177,1536,-193,3576,-197,3592,-509,3896,-1023,6409,-1362,4379,-162,2360,-514,6680,-493,2992,-170,3064,22,24,?
2018-09-04 14:13:31.862986,-356,7200,-134,0,-127,8,-196,1536,-198,3576,-204,3592,-528,3896,-1068,6409,-1402,4379,-173,2360,-545,6680,-511,2992,-181,3064,22,24,?
2018-09-04 14:13:31.870986,-345,7200,-132,0,-122,8,-200,1536,-200,3576,-199,3592,-516,3896,-1070,6409,-1231,4379,-169,2360,-533,6680,-508,2992,-173,3064,22,24,?
2018-09-04 14:13:31.878986,-333,7200,-130,0,-120,8,-185,1536,-197,3576,-194,3592,-490,3896,-1002,6409,-1005,4379,-164,2360,-514,6680,-483,2992,-164,3064,22,24,?
2018-09-04 14:13:31.885968,-350,7200,-131,0,-125,8,-188,1536,-197,3576,-203,3592,-500,3896,-1011,6409,-1164,4379,-167,2360,-525,6680,-481,2992,-172,3064,22,24,?
2018-09-04 14:13:31.893975,-357,7200,-135,0,-124,8,-192,1536,-199,3576,-208,3592,-516,3896,-1041,6409,-1424,4379,-167,2360,-527,6680,-488,2992,-175,3064,22,24,?
2018-09-04 14:13:31.901976,-364,7200,-132,0,-120,8,-200,1536,-205,3576,-213,3592,-549,3896,-1096,6409,-1474,4379,-175,2360,-549,6680,-520,2992,-179,3064,22,24,?
2018-09-04 14:13:31.909975,-360,7200,-135,0,-122,8,-193,1536,-211,3576,-207,3592,-535,3896,-1088,6409,-1252,4379,-177,2360,-542,6680,-518,2992,-177,3064,21,24,?
2018-09-04 14:13:31.917969,-360,7200,-142,0,-126,8,-185,1536,-211,3576,-208,3592,-518,3896,-1061,6409,-1051,4379,-172,2360,-524,6680,-505,2992,-182,3064,21,24,?
2018-09-04 14:13:31.925968,-376,7200,-141,0,-126,8,-184,1536,-217,3576,-215,3592,-548,3896,-1097,6409,-1205,4379,-175,2360,-550,6680,-525,2992,-190,3064,21,24,?
2018-09-04 14:13:31.933970,-373,7200,-141,0,-122,8,-185,1536,-219,3576,-209,3592,-550,3896,-1104,6409,-1477,4379,-175,2360,-560,6680,-526,2992,-187,3064,21,24,?
2018-09-04 14:13:31.940968,-377,7200,-142,0,-122,8,-205,1536,-214,3576,-210,3592,-565,3896,-1147,6409,-1571,4379,-171,2360,-573,6680,-542,2992,-204,3064,21,24,?
2018-09-04 14:13:31.948978,-391,7200,-144,0,-127,8,-210,1536,-224,3576,-211,3592,-582,3896,-1173,6409,-1348,4379,-175,2360,-580,6680,-556,2992,-207,3064,21,24,?
2018-09-04 14:13:31.956968,-397,7200,-139,0,-125,8,-216,1536,-227,3576,-218,3592,-597,3896,-1197,6409,-1218,4379,-184,2360,-591,6680,-565,2992,-202,3064,21,24,?
2018-09-04 14:13:31.964977,-403,7200,-144,0,-123,8,-229,1536,-221,3576,-224,3592,-628,3896,-1266,6409,-1456,4379,-184,2360,-619,6680,-590,2992,-211,3064,21,24,?
2018-09-04 14:13:31.972977,-413,7200,-153,0,-125,8,-226,1536,-232,3576,-224,3592,-620,3896,-1254,6409,-1654,4379,-183,2360,-610,6680,-585,2992,-204,3064,21,24,?
2018-09-04 14:13:31.980978,-414,7200,-142,0,-126,8,-230,1536,-238,3576,-238,3592,-619,3896,-1255,6409,-1691,4379,-186,2360,-601,6680,-587,2992,-204,3064,21,24,?
2018-09-04 14:13:31.988990,-401,7200,-138,0,-128,8,-216,1536,-230,3576,-235,3592,-616,3896,-1253,6409,-1514,4379,-180,2360,-597,6680,-588,2992,-209,3064,21,24,?
2018-09-04 14:13:31.996971,-409,7200,-149,0,-126,8,-209,1536,-234,3576,-230,3592,-607,3896,-1233,6409,-1351,4379,-182,2360,-602,6680,-585,2992,-206,3064,21,24,?
2018-09-04 14:13:32.004989,-417,7200,-150,0,-124,8,-224,1536,-248,3576,-237,3592,-628,3896,-1268,6409,-1473,4379,-188,2360,-621,6680,-601,2992,-207,3064,21,24,?
2018-09-04 14:13:32.011983,-396,7200,-149,0,-126,8,-209,1536,-251,3576,-236,3592,-624,3896,-1247,6409,-1534,4379,-189,2360,-606,6680,-588,2992,-207,3064,21,24,?
2018-09-04 14:13:32.019976,-397,7200,-146,0,-128,8,-208,1536,-245,3576,-239,3592,-621,3896,-1246,6409,-1559,4379,-187,2360,-608,6680,-591,2992,-210,3064,22,24,?
2018-09-04 14:13:32.027975,-399,7200,-143,0,-127,8,-204,1536,-244,3576,-232,3592,-612,3896,-1242,6409,-1513,4379,-183,2360,-601,6680,-592,2992,-202,3064,22,24,?
2018-09-04 14:13:32.035982,-400,7200,-147,0,-126,8,-201,1536,-250,3576,-227,3592,-608,3896,-1214,6409,-1412,4379,-186,2360,-590,6680,-583,2992,-203,3064,22,24,?
